58006	34039	0.280032	17573	13868	2598	17656	34
58007	34039	0.284012	17448	13847	2744	29439	34
58008	34039	0.284453	17385	13943	2711	29450	34
58009	34039	0.281133	17585	13769	2685	29314	34
58010	34039	0.284101	17466	13805	2768	29434	34
58011	34039	0.287244	17281	13961	2797	29406	34
58012	34039	0.28413	17454	13827	2758	29467	34
58013	34039	0.28695	17360	13823	2856	29395	34
58014	34039	0.287273	17350	13821	2868	29447	34
58015	34039	0.285702	17282	14064	2693	29426	34
58016	34039	0.284174	17416	13900	2723	29421	34
58000	34039	0.160434	23992	9172	875	1	35
58001	34039	0.162431	23902	9216	921	29425	35
58002	17337	0.183452	11553	5207	577	21634	35
58003	17510	0.210708	10859	5923	728	14989	35
58004	17837	0.241184	10284	6502	1051	15035	35
58005	17967	0.281989	9304	7193	1470	15294	35
58006	34039	0.285217	17374	13913	2752	17568	35
58007	34039	0.28648	17305	13965	2769	29454	35
58008	34039	0.285569	17394	13849	2796	29430	35
58009	34039	0.28651	17383	13807	2849	29456	35
58010	34039	0.286612	17324	13918	2797	29401	35
58011	34039	0.286833	17304	13943	2792	29465	35
58012	34039	0.284629	17423	13855	2761	29381	35
58013	34039	0.286407	17286	14008	2745	29472	35
58014	34039	0.283998	17472	13800	2767	29423	35
58015	34039	0.283513	17515	13747	2777	29381	35
58016	34039	0.284336	17469	13783	2787	29502	35
58000	34039	0.160434	23992	9172	875	1	36
58001	34039	0.162887	23841	9307	891	29479	36
58002	17465	0.18122	11732	5136	597	21673	36
58003	17546	0.206799	11028	5779	739	15044	36
58004	17804	0.236941	10358	6455	991	15117	36
58005	18133	0.278001	9413	7358	1362	15284	36
58006	34039	0.275875	17861	13575	2603	17715	36
58007	34039	0.273157	17992	13498	2549	29455	36
58008	34039	0.273084	17991	13505	2543	29449	36
58009	34039	0.270543	18174	13312	2553	29408	36
58010	34039	0.270102	18175	13340	2524	29499	36
58011	34039	0.269441	18245	13245	2549	29379	36
58012	34039	0.270645	18157	13339	2543	29394	36
58013	34039	0.269705	18134	13449	2456	29401	36
58014	34039	0.268662	18159	13470	2410	29380	36
58015	34039	0.266797	18323	13269	2447	29435	36
58016	34039	0.265064	18397	13239	2403	29352	36
58000	34039	0.160434	23992	9172	875	1	37
58001	34039	0.159684	24089	9029	921	29408	37
58002	17488	0.183383	11674	5214	600	21784	37
58003	17683	0.213906	10909	5983	791	15113	37
58004	17786	0.244349	10131	6618	1037	15235	37
58005	17855	0.289723	9015	7334	1506	15180	37
58006	34039	0.287934	17327	13822	2890	17456	37
58007	34039	0.290564	17048	14201	2790	29416	37
58008	34039	0.290064	17121	14089	2829	29409	37
58009	34039	0.292047	17042	14112	2885	29481	37
58010	34039	0.293149	16998	14125	2916	29391	37
58011	34039	0.291239	17096	14059	2884	29324	37
58012	34039	0.292326	17040	14097	2902	29446	37
58013	34039	0.291871	17113	13982	2944	29453	37
58014	34039	0.290534	17151	13997	2891	29396	37
58015	34039	0.290637	17179	13934	2926	29471	37
58016	34039	0.289653	17170	14019	2850	29455	37
58000	34039	0.160434	23992	9172	875	1	38
58001	34039	0.160536	23981	9187	871	29453	38
58002	17456	0.182459	11665	5212	579	21811	38
58003	17479	0.21174	10879	5798	802	15030	38
58004	17774	0.247834	9999	6740	1035	15051	38
58005	18041	0.288925	9154	7349	1538	15199	38
58006	34039	0.288875	17261	13890	2888	17628	38
58007	34039	0.292209	17032	14121	2886	29388	38
58008	34039	0.294045	16992	14076	2971	29473	38
58009	34039	0.293634	16986	14116	2937	29466	38
58010	34039	0.295382	16895	14179	2965	29457	38
58011	34039	0.296895	16827	14212	3000	29422	38
58012	34039	0.294868	16917	14170	2952	29350	38
58013	34039	0.293061	17001	14125	2913	29464	38
58014	34039	0.292121	17066	14059	2914	29410	38
58015	34039	0.291181	17165	13925	2949	29360	38
58016	34039	0.289991	17164	14008	2867	29416	38
58000	34039	0.160434	23992	9172	875	1	39
58001	34039	0.161829	23905	9251	883	29383	39
58002	17371	0.18197	11636	5148	587	21592	39
58003	17651	0.210753	10996	5870	785	14986	39
58004	17799	0.242963	10220	6509	1070	15253	39
58005	17958	0.286335	9156	7320	1482	15256	39
58006	34039	0.285188	17347	13969	2723	17524	39
58007	34039	0.285746	17434	13757	2848	29436	39
58008	34039	0.287626	17267	13963	2809	29348	39
58009	34039	0.287273	17243	14035	2761	29389	39
58010	34039	0.289154	17180	14033	2826	29453	39
58011	34039	0.290064	17225	13881	2933	29512	39
58012	34039	0.289418	17154	14067	2818	29496	39
58013	34039	0.288346	17222	14004	2813	29418	39
58014	34039	0.289771	17245	13861	2933	29404	39
58015	34039	0.291563	17072	14085	2882	29357	39
58016	34039	0.290946	17074	14123	2842	29417	39
58000	34039	0.160434	23992	9172	875	1	40
58001	34039	0.15917	24029	9184	826	29454	40
58002	17384	0.177663	11771	5049	564	21723	40
58003	17443	0.202173	11093	5647	703	14976	40
58004	17903	0.233034	10503	6456	944	15077	40
58005	17910	0.270826	9530	7059	1321	15370	40
58006	34039	0.272893	18028	13444	2567	17526	40
58007	34039	0.270939	18070	13493	2476	29448	40
58008	34039	0.271527	18120	13353	2566	29467	40
58009	34039	0.269147	18226	13303	2510	29342	40
58010	34039	0.268677	18157	13473	2409	29469	40
58011	34039	0.271174	18163	13291	2585	29369	40
58012	34039	0.269162	18254	13246	2539	29380	40
58013	34039	0.269529	18208	13313	2518	29408	40
58014	34039	0.271483	18105	13386	2548	29563	40
58015	34039	0.271556	18147	13297	2595	29337	40
58016	34039	0.269088	18252	13255	2532	29534	40
58000	34039	0.160434	23992	9172	875	1	41
58001	34039	0.161197	23945	9214	880	29433	41
58002	17434	0.182546	11638	5227	569	21694	41
58003	17403	0.205482	10990	5674	739	14991	41
58004	17573	0.237381	10230	6343	1000	15034	41
58005	18152	0.278867	9466	7248	1438	15254	41
58006	34039	0.278122	17691	13762	2586	17742	41
58007	34039	0.278901	17650	13791	2598	29404	41
58008	34039	0.280561	17647	13684	2708	29467	41
58009	34039	0.280076	17637	13737	2665	29468	41
58010	34039	0.280179	17540	13924	2575	29443	41
58011	34039	0.279283	17667	13731	2641	29548	41
58012	34039	0.27893	17729	13631	2679	29427	41
58013	34039	0.280046	17661	13691	2687	29328	41
58014	34039	0.278093	17749	13648	2642	29337	41
58015	34039	0.27752	17766	13653	2620	29392	41
58016	34039	0.275258	17885	13569	2585	29373	41
58000	34039	0.160434	23992	9172	875	1	42
58001	34039	0.160243	23992	9185	862	29416	42
58002	17492	0.180854	11737	5183	572	21781	42
58003	17556	0.205172	11120	5668	768	15060	42
58004	17559	0.235777	10227	6384	948	15082	42
58005	17952	0.272031	9487	7163	1302	15123	42
58006	34039	0.272188	18102	13344	2593	17544	42
58007	34039	0.268413	18251	13303	2485	29499	42
58008	34039	0.269691	18106	13506	2427	29330	42
58009	34039	0.269441	18149	13437	2453	29415	42
58010	34039	0.270616	18072	13511	2456	29393	42
58011	34039	0.268207	18316	13187	2536	29474	42
58012	34039	0.265695	18341	13308	2390	29430	42
58013	34039	0.266224	18305	13344	2390	29369	42
58014	34039	0.265578	18411	13176	2452	29521	42
58015	34039	0.263081	18478	13212	2349	29472	42
58016	34039	0.262508	18404	13399	2236	29452	42
58000	34039	0.160434	23992	9172	875	1	43
58001	34039	0.162887	23877	9235	927	29378	43
58002	17482	0.182874	11670	5230	582	21716	43
58003	17615	0.20843	11018	5851	746	15099	43
58004	17880	0.242058	10229	6646	1005	15194	43
58005	18063	0.284449	9252	7346	1465	15293	43
58006	34039	0.284277	17436	13853	2750	17646	43
58007	34039	0.287127	17299	13933	2807	29458	43
58008	34039	0.287494	17291	13924	2824	29463	43
58009	34039	0.28698	17294	13953	2792	29415	43
58010	34039	0.286701	17328	13904	2807	29408	43
58011	34039	0.284233	17476	13776	2787	29518	43
58012	34039	0.283924	17474	13801	2764	29409	43
58013	34039	0.284923	17372	13937	2730	29433	43
58014	34039	0.287215	17230	14065	2744	29397	43
58015	34039	0.287479	17233	14041	2765	29449	43
58016	34039	0.285305	17357	13941	2741	29372	43
58000	34039	0.160434	23992	9172	875	1	44
58001	34039	0.16011	24042	9094	903	29473	44
58002	17555	0.182313	11765	5179	611	21754	44
58003	17459	0.208317	10914	5816	729	15069	44
58004	17865	0.237755	10352	6531	982	15128	44
58005	17891	0.279554	9326	7127	1438	15366	44
58006	34039	0.283175	17493	13814	2732	17484	44
58007	34039	0.281721	17560	13779	2700	29481	44
58008	34039	0.281927	17559	13767	2713	29381	44
58009	34039	0.281662	17589	13725	2725	29424	44
58010	34039	0.285775	17327	13969	2743	29318	44
58011	34039	0.285158	17406	13853	2780	29376	44
58012	34039	0.283924	17486	13777	2776	29436	44
58013	34039	0.282191	17581	13705	2753	29452	44
58014	34039	0.28297	17457	13900	2682	29392	44
58015	34039	0.282632	17526	13785	2728	29442	44
58016	34039	0.284174	17444	13844	2751	29462	44
58000	34039	0.160434	23992	9172	875	1	45
58001	34039	0.160478	23922	9309	808	29443	45
58002	17363	0.179145	11692	5121	550	21714	45
58003	17585	0.201535	11197	5688	700	15028	45
58004	17877	0.228925	10600	6369	908	15140	45
58005	18060	0.270155	9640	7082	1338	15389	45
58006	34039	0.269852	18213	13281	2545	17638	45
58007	34039	0.269764	18107	13499	2433	29563	45
58008	34039	0.269426	18195	13346	2498	29399	45
58009	34039	0.269103	18188	13382	2469	29444	45
58010	34039	0.27088	18125	13387	2527	29424	45
58011	34039	0.268809	18174	13430	2435	29445	45
58012	34039	0.26734	18320	13238	2481	29518	45
58013	34039	0.264153	18454	13187	2398	29402	45
58014	34039	0.262096	18577	13081	2381	29467	45
58015	34039	0.261612	18572	13124	2343	29467	45
58016	34039	0.262067	18498	13241	2300	29377	45
58000	34039	0.160434	23992	9172	875	1	46
58001	34039	0.159082	24079	9090	870	29384	46
58002	17467	0.18243	11671	5219	577	21650	46
58003	17655	0.209516	11029	5854	772	15038	46
58004	17828	0.239174	10312	6504	1012	15181	46
58005	18140	0.279879	9403	7320	1417	15322	46
58006	34039	0.282441	17498	13854	2687	17699	46
58007	34039	0.280942	17585	13782	2672	29412	46
58008	34039	0.280678	17596	13778	2665	29504	46
58009	34039	0.279194	17660	13751	2628	29367	46
58010	34039	0.278019	17770	13611	2658	29467	46
58011	34039	0.279547	17720	13607	2712	29449	46
58012	34039	0.280663	17564	13843	2632	29480	46
58013	34039	0.280017	17720	13575	2744	29445	46
58014	34039	0.282015	17522	13835	2682	29424	46
58015	34039	0.279591	17711	13622	2706	29515	46
58016	34039	0.279194	17627	13817	2595	29490	46
58000	34039	0.160434	23992	9172	875	1	47
58001	34039	0.159905	24017	9158	864	29345	47
58002	17402	0.18268	11586	5274	542	21608	47
58003	17576	0.204683	11119	5719	738	15088	47
58004	17736	0.2394	10248	6484	1004	15106	47
58005	17855	0.280426	9247	7202	1406	15177	47
58006	34039	0.282323	17560	13738	2741	17502	47
58007	34039	0.282602	17601	13637	2801	29416	47
58008	34039	0.281412	17573	13774	2692	29554	47
58009	34039	0.281927	17579	13727	2733	29468	47
58010	34039	0.282837	17501	13821	2717	29416	47
58011	34039	0.281912	17565	13756	2718	29455	47
58012	34039	0.281251	17690	13551	2798	29338	47
58013	34039	0.283719	17473	13817	2749	29402	47
58014	34039	0.28153	17502	13908	2629	29540	47
58015	34039	0.281177	17579	13778	2682	29482	47
58016	34039	0.2846	17365	13973	2701	29352	47
58000	34039	0.160434	23992	9172	875	1	48
58001	34039	0.159684	24013	9181	845	29429	48
58002	17461	0.183294	11657	5207	597	21700	48
58003	17650	0.210198	11048	5784	818	14994	48
58004	17661	0.245626	10033	6580	1048	15106	48
58005	17978	0.287546	9097	7423	1458	15177	48
58006	34039	0.286025	17325	13956	2758	17592	48
58007	34039	0.285746	17351	13923	2765	29470	48
58008	34039	0.282881	17476	13868	2695	29427	48
58009	34039	0.281648	17554	13796	2689	29474	48
58010	34039	0.282397	17469	13915	2655	29489	48
58011	34039	0.279826	17652	13724	2663	29402	48
58012	34039	0.279855	17694	13638	2707	29426	48
58013	34039	0.280267	17701	13596	2742	29393	48
58014	34039	0.281956	17556	13771	2712	29420	48
58015	34039	0.281163	17594	13749	2696	29456	48
58016	34039	0.281236	17597	13738	2704	29425	48
58000	34039	0.160434	23992	9172	875	1	49
58001	34039	0.161947	23898	9257	884	29389	49
58002	17552	0.182116	11760	5191	601	21774	49
58003	17593	0.210766	10940	5890	763	15111	49
58004	17721	0.245725	10112	6509	1100	15187	49
58005	17888	0.287986	9090	7293	1505	15240	49
58006	34039	0.288537	17253	13929	2857	17515	49
58007	34039	0.290152	17153	14019	2867	29464	49
58008	34039	0.290799	17110	14061	2868	29485	49
58009	34039	0.289844	17160	14026	2853	29438	49
58010	34039	0.288933	17250	13908	2881	29493	49
58011	34039	0.290681	17061	14167	2811	29382	49
58012	34039	0.294148	16915	14223	2901	29385	49
58013	34039	0.294207	16958	14133	2948	29346	49
58014	34039	0.290872	17149	13978	2912	29395	49
58015	34039	0.293986	16958	14148	2933	29365	49
58016	34039	0.294574	16948	14128	2963	29475	49
58000	34039	0.160434	23992	9172	875	1	50
58001	34039	0.16299	23859	9264	916	29455	50
58002	17372	0.187428	11444	5344	584	21621	50
58003	17745	0.213384	10969	5979	797	15095	50
58004	17792	0.249494	9955	6796	1041	15288	50
58005	17821	0.291201	8971	7321	1529	15231	50
58006	34039	0.292312	17011	14156	2872	17438	50
58007	34039	0.291122	17041	14177	2821	29404	50
58008	34039	0.292459	17026	14116	2897	29409	50
58009	34039	0.295073	16925	14140	2974	29354	50
58010	34039	0.295352	16873	14225	2941	29459	50
58011	34039	0.293458	17006	14088	2945	29411	50
58012	34039	0.297424	16838	14154	3047	29501	50
58013	34039	0.296219	16898	14116	3025	29421	50
58014	34039	0.293854	17012	14049	2978	29443	50
58015	34039	0.294001	16963	14137	2939	29448	50
58016	34039	0.294383	16975	14087	2977	29458	50
58000	34039	0.160434	23992	9172	875	1	51
58001	34039	0.159244	24112	9013	914	29310	51
58002	17399	0.181016	11664	5171	564	21653	51
58003	17585	0.205345	11112	5724	749	14985	51
58004	17849	0.235083	10462	6382	1005	15153	51
58005	17951	0.275834	9415	7169	1367	15272	51
58006	34039	0.277153	17764	13682	2593	17560	51
58007	34039	0.279253	17709	13649	2681	29417	51
58008	34039	0.279459	17641	13771	2627	29467	51
58009	34039	0.280575	17581	13815	2643	29373	51
58010	34039	0.280326	17635	13724	2680	29441	51
58011	34039	0.280208	17627	13748	2664	29439	51
58012	34039	0.281236	17608	13716	2715	29387	51
58013	34039	0.281721	17577	13745	2717	29512	51
58014	34039	0.281794	17603	13688	2748	29364	51
58015	34039	0.279371	17652	13755	2632	29355	51
58016	34039	0.276594	17832	13584	2623	29481	51
58000	34039	0.160434	23992	9172	875	1	52
58001	34039	0.158847	24097	9070	872	29377	52
58002	17351	0.175898	11801	4996	554	21655	52
58003	17689	0.202301	11277	5667	745	15023	52
58004	17943	0.23335	10529	6454	960	15187	52
58005	18093	0.268281	9719	7040	1334	15497	52
58006	34039	0.268574	18209	13376	2454	17683	52
58007	34039	0.267884	18231	13379	2429	29426	52
58008	34039	0.268427	18224	13356	2459	29380	52
58009	34039	0.265504	18348	13307	2384	29375	52
58010	34039	0.262376	18540	13136	2363	29504	52
58011	34039	0.262258	18536	13152	2351	29339	52
58012	34039	0.259643	18614	13174	2251	29405	52
58013	34039	0.258938	18746	12958	2335	29382	52
58014	34039	0.257587	18772	12998	2269	29477	52
58015	34039	0.260246	18636	13089	2314	29558	52
58016	34039	0.259687	18651	13097	2291	29438	52
58000	34039	0.160434	23992	9172	875	1	53
58001	34039	0.158127	24160	8993	886	29504	53
58002	17477	0.181438	11725	5162	590	21520	53
58003	17461	0.2117	10813	5903	745	14973	53
58004	17657	0.245936	10041	6547	1069	14975	53
58005	17920	0.292355	8919	7524	1477	15191	53
58006	34039	0.291533	17047	14137	2855	17535	53
58007	34039	0.291151	17054	14149	2836	29385	53
58008	34039	0.28886	17188	14037	2814	29512	53
58009	34039	0.288155	17229	14003	2807	29360	53
58010	34039	0.290608	17171	13952	2916	29484	53
58011	34039	0.292209	17070	14045	2924	29390	53
58012	34039	0.291137	17163	13932	2944	29428	53
58013	34039	0.287332	17313	13891	2835	29452	53
58014	34039	0.29168	17091	14039	2909	29324	53
58015	34039	0.294119	16919	14217	2903	29441	53
58016	34039	0.295205	16934	14113	2992	29333	53
58000	34039	0.160434	23992	9172	875	1	54
58001	34039	0.162799	23859	9277	903	29451	54
58002	17452	0.182672	11649	5230	573	21646	54
58003	17520	0.209789	10895	5899	726	15006	54
58004	17647	0.240211	10189	6438	1020	15165	54
58005	18052	0.281575	9297	7344	1411	15152	54
58006	34039	0.281412	17575	13770	2694	17647	54
58007	34039	0.279283	17689	13687	2663	29489	54
58008	34039	0.278019	17746	13659	2634	29500	54
58009	34039	0.277858	17752	13658	2629	29416	54
58010	34039	0.275919	17891	13512	2636	29432	54
58011	34039	0.275963	17820	13651	2568	29421	54
58012	34039	0.277388	17729	13736	2574	29453	54
58013	34039	0.275816	17883	13535	2621	29508	54
58014	34039	0.275963	17824	13643	2572	29445	54
58015	34039	0.276668	17869	13505	2665	29421	54
58016	34039	0.275346	17895	13543	2601	29420	54
58000	34039	0.160434	23992	9172	875	1	55
58001	34039	0.15826	24117	9070	852	29419	55
58002	17471	0.178238	11778	5158	535	21715	55
58003	17540	0.202423	11186	5607	747	15068	55
58004	17757	0.239567	10251	6504	1002	15112	55
58005	17929	0.280412	9294	7215	1420	15227	55
58006	34039	0.280149	17686	13634	2719	17535	55
58007	34039	0.281883	17549	13790	2700	29463	55
58008	34039	0.280957	17625	13701	2713	29366	55
58009	34039	0.28178	17545	13805	2689	29524	55
58010	34039	0.282206	17517	13832	2690	29462	55
58011	34039	0.280061	17662	13688	2689	29396	55
58012	34039	0.279459	17636	13781	2622	29366	55
58013	34039	0.278445	17662	13798	2579	29474	55
58014	34039	0.276741	17794	13650	2595	29419	55
58015	34039	0.277623	17805	13568	2666	29489	55
58016	34039	0.278387	17806	13514	2719	29510	55
58000	34039	0.160434	23992	9172	875	1	56
58001	34039	0.163695	23752	9430	857	29492	56
58002	17522	0.18551	11649	5245	628	21765	56
58003	17587	0.21169	10936	5856	795	15027	56
58004	17640	0.244189	10035	6595	1010	15196	56
58005	17982	0.284451	9221	7292	1469	15195	56
58006	34039	0.280957	17614	13723	2702	17620	56
58007	34039	0.282999	17546	13720	2773	29483	56
58008	34039	0.285878	17357	13902	2780	29452	56
58009	34039	0.284718	17399	13897	2743	29426	56
58010	34039	0.283704	17457	13850	2732	29396	56
58011	34039	0.281736	17555	13788	2696	29440	56
58012	34039	0.283586	17517	13738	2784	29488	56
58013	34039	0.28482	17425	13838	2776	29488	56
58014	34039	0.284938	17397	13886	2756	29442	56
58015	34039	0.28626	17331	13928	2780	29383	56
58016	34039	0.288551	17223	13988	2828	29449	56
58000	34039	0.160434	23992	9172	875	1	57
58001	34039	0.158362	24126	9045	868	29427	57
58002	17391	0.179576	11686	5164	541	21731	57
58003	17592	0.20498	11086	5800	706	15034	57
58004	17718	0.237922	10293	6419	1006	15217	57
58005	18065	0.281124	9353	7267	1445	15277	57
58006	34039	0.282426	17521	13809	2709	17639	57
58007	34039	0.281266	17595	13740	2704	29449	57
58008	34039	0.282984	17458	13897	2684	29407	57
58009	34039	0.283425	17517	13749	2773	29498	57
58010	34039	0.282411	17521	13810	2708	29403	57
58011	34039	0.282338	17501	13855	2683	29313	57
58012	34039	0.281324	17626	13674	2739	29467	57
58013	34039	0.280884	17552	13852	2635	29447	57
58014	34039	0.280032	17661	13692	2686	29470	57
58015	34039	0.280546	17636	13707	2696	29432	57
58016	34039	0.280252	17634	13731	2674	29423	57
58000	34039	0.160434	23992	9172	875	1	58
58001	34039	0.162872	23851	9288	900	29513	58
58002	17536	0.1804	11779	5187	570	21861	58
58003	17493	0.204539	11094	5642	757	15129	58
58004	17694	0.235673	10336	6376	982	15117	58
58005	18074	0.275645	9454	7276	1344	15268	58
58006	34039	0.272408	18066	13401	2572	17642	58
58007	34039	0.271497	18097	13401	2541	29485	58
58008	34039	0.269647	18163	13395	2481	29376	58
58009	34039	0.273495	17960	13539	2540	29425	58
58010	34039	0.270851	18176	13287	2576	29485	58
58011	34039	0.273392	17952	13562	2525	29366	58
58012	34039	0.275948	17792	13708	2539	29381	58
58013	34039	0.27655	17860	13531	2648	29416	58
58014	34039	0.276771	17745	13746	2548	29482	58
58015	34039	0.276448	17824	13610	2605	29473	58
58016	34039	0.275831	17847	13606	2586	29449	58
58000	34039	0.160434	23992	9172	875	1	59
58001	34039	0.161594	23899	9279	861	29392	59
58002	17429	0.183401	11633	5199	597	21715	59
58003	17722	0.211037	11036	5892	794	15002	59
58004	17661	0.243361	10114	6498	1049	15199	59
58005	17830	0.289736	9004	7320	1506	15142	59
58006	34039	0.289389	17186	14005	2848	17440	59
58007	34039	0.287655	17237	14021	2781	29449	59
58008	34039	0.28958	17257	13850	2932	29536	59
58009	34039	0.290138	17129	14068	2842	29474	59
58010	34039	0.290711	17184	13919	2936	29453	59
58011	34039	0.288742	17245	13931	2863	29346	59
58012	34039	0.289932	17193	13954	2892	29515	59
58013	34039	0.290211	17112	14097	2830	29351	59
58014	34039	0.291651	17083	14057	2899	29471	59
58015	34039	0.295367	16877	14216	2946	29431	59
58016	34039	0.296953	16848	14166	3025	29438	59
58000	34039	0.160434	23992	9172	875	1	60
58001	34039	0.158965	24067	9122	850	29464	60
58002	17430	0.181727	11680	5165	585	21569	60
58003	17590	0.209665	10980	5844	766	15049	60
58004	17644	0.244531	10080	6499	1065	15113	60
58005	18070	0.285529	9217	7387	1466	15241	60
58006	34039	0.282206	17510	13846	2683	17660	60
58007	34039	0.282617	17475	13888	2676	29523	60
58008	34039	0.283249	17437	13921	2681	29412	60
58009	34039	0.283939	17447	13854	2738	29502	60
58010	34039	0.286201	17364	13866	2809	29428	60
58011	34039	0.284438	17411	13892	2736	29458	60
58012	34039	0.286201	17325	13944	2770	29335	60
58013	34039	0.289491	17204	13962	2873	29530	60
58014	34039	0.289139	17197	14000	2842	29461	60
58015	34039	0.288654	17205	14017	2817	29510	60
58016	34039	0.287582	17241	14018	2780	29473	60
58000	34039	0.160434	23992	9172	875	1	61
58001	34039	0.161462	23908	9270	861	29495	61
58002	17476	0.180533	11723	5196	557	21755	61
58003	17702	0.205033	11188	5769	745	15116	61
58004	17733	0.235832	10351	6400	982	15212	61
58005	18025	0.274424	9536	7085	1404	15222	61
58006	34039	0.275463	17820	13685	2534	17604	61
58007	34039	0.276139	17812	13655	2572	29439	61
58008	34039	0.276301	17775	13718	2546	29524	61
58009	34039	0.274773	17900	13572	2567	29438	61
58010	34039	0.273172	18007	13467	2565	29489	61
58011	34039	0.27517	17925	13495	2619	29472	61
58012	34039	0.275199	17835	13673	2531	29449	61
58013	34039	0.273113	17980	13525	2534	29346	61
58014	34039	0.273466	17951	13559	2529	29391	61
58015	34039	0.27423	17972	13465	2602	29408	61
58016	34039	0.275434	17879	13569	2591	29494	61
58000	34039	0.160434	23992	9172	875	1	62
58001	34039	0.160184	23989	9195	855	29434	62
58002	17444	0.181122	11708	5153	583	21681	62
58003	17662	0.209857	11018	5875	769	15022	62
58004	17762	0.242512	10158	6593	1011	15182	62
58005	17890	0.280939	9236	7256	1398	15249	62
58006	34039	0.280987	17678	13593	2768	17497	62
58007	34039	0.281089	17666	13610	2763	29344	62
58008	34039	0.277505	17816	13554	2669	29477	62
58009	34039	0.275831	17826	13648	2565	29474	62
58010	34039	0.275228	17881	13579	2579	29446	62
58011	34039	0.27348	17993	13474	2572	29509	62
58012	34039	0.273304	18018	13436	2585	29469	62
58013	34039	0.272085	18033	13489	2517	29363	62
58014	34039	0.270499	18151	13361	2527	29395	62
58015	34039	0.273143	17994	13495	2550	29406	62
58016	34039	0.27373	17943	13557	2539	29423	62
58000	34039	0.160434	23992	9172	875	1	63
58001	34039	0.160816	23956	9218	865	29450	63
58002	17647	0.184026	11762	5275	610	21754	63
58003	17594	0.209901	11014	5774	806	15140	63
58004	17660	0.243601	10085	6546	1029	15182	63
58005	17910	0.282272	9272	7165	1473	15162	63
58006	34039	0.278959	17587	13913	2539	17539	63
58007	34039	0.278489	17767	13585	2687	29418	63
58008	34039	0.277314	17794	13611	2634	29400	63
58009	34039	0.278651	17691	13726	2622	29378	63
58010	34039	0.280149	17621	13764	2654	29474	63
58011	34039	0.282779	17442	13943	2654	29508	63
58012	34039	0.283895	17501	13749	2789	29405	63
58013	34039	0.28576	17339	13946	2754	29333	63
58014	34039	0.28789	17279	13921	2839	29490	63
58015	34039	0.289638	17132	14096	2811	29386	63
58016	34039	0.290549	17113	14072	2854	29449	63
58000	34039	0.160434	23992	9172	875	1	64
58001	34039	0.159611	24072	9068	899	29488	64
58002	17551	0.181927	11727	5262	562	21728	64
58003	17651	0.209308	11039	5835	777	15105	64
58004	17516	0.244947	9978	6495	1043	15169	64
58005	17901	0.283001	9227	7216	1458	15090	64
58006	34039	0.281368	17597	13729	2713	17504	64
58007	34039	0.279958	17637	13745	2657	29382	64
58008	34039	0.279547	17643	13761	2635	29390	64
58009	34039	0.279547	17683	13681	2675	29495	64
58010	34039	0.278592	17628	13856	2555	29477	64
58011	34039	0.276683	17732	13778	2529	29484	64
58012	34039	0.276271	17776	13718	2545	29381	64
58013	34039	0.275449	17854	13618	2567	29461	64
58014	34039	0.277564	17754	13674	2611	29439	64
58015	34039	0.278592	17781	13550	2708	29452	64
58016	34039	0.278328	17757	13616	2666	29352	64
58000	34039	0.160434	23992	9172	875	1	65
58001	34039	0.160463	23979	9196	864	29454	65
58002	17544	0.185078	11638	5318	588	21884	65
58003	17623	0.209385	11025	5816	782	15102	65
58004	17678	0.245163	10077	6534	1067	15102	65
58005	17998	0.28656	9154	7373	1471	15186	65
58006	34039	0.285672	17360	13910	2769	17561	65
58007	34039	0.288801	17221	13975	2843	29509	65
58008	34039	0.292561	17042	14077	2920	29477	65
58009	34039	0.295617	16929	14095	3015	29423	65
58010	34039	0.293781	16957	14164	2918	29455	65
58011	34039	0.295529	16847	14265	2927	29475	65
58012	34039	0.293869	16959	14154	2926	29447	65
58013	34039	0.292929	17088	13960	2991	29415	65
58014	34039	0.296204	16877	14159	3003	29379	65
58015	34039	0.298129	16765	14252	3022	29390	65
58016	34039	0.29785	16763	14275	3001	29440	65
58000	34039	0.160434	23992	9172	875	1	66
58001	34039	0.160757	23951	9232	856	29384	66
58002	17441	0.184794	11570	5296	575	21698	66
58003	17606	0.209559	11003	5827	776	15090	66
58004	17701	0.246879	10067	6528	1106	15092	66
58005	17897	0.290579	8984	7425	1488	15188	66
58006	34039	0.289638	17167	14026	2846	17500	66
58007	34039	0.285878	17331	13954	2754	29418	66
58008	34039	0.284864	17408	13869	2762	29442	66
58009	34039	0.283719	17490	13783	2766	29450	66
58010	34039	0.281985	17562	13757	2720	29551	66
58011	34039	0.281207	17560	13814	2665	29383	66
58012	34039	0.281471	17591	13734	2714	29482	66
58013	34039	0.282162	17494	13881	2664	29425	66
58014	34039	0.279753	17623	13787	2629	29452	66
58015	34039	0.279826	17668	13692	2679	29401	66
58016	34039	0.278416	17637	13850	2552	29404	66
58000	34039	0.160434	23992	9172	875	1	67
58001	34039	0.161697	23917	9236	886	29451	67
58002	17347	0.183346	11564	5205	578	21694	67
58003	17718	0.210887	11036	5891	791	15028	67
58004	17856	0.244596	10169	6639	1048	15297	67
58005	18147	0.287651	9233	7388	1526	15344	67
58006	34039	0.286407	17360	13860	2819	17733	67
58007	34039	0.286495	17318	13938	2783	29519	67
58008	34039	0.285114	17375	13918	2746	29486	67
58009	34039	0.28604	17402	13801	2836	29476	67
58010	34039	0.286201	17316	13962	2761	29446	67
